Rock Type	Mineral	Z	Elem	Value	SD	Low	High	Kd Type	Reference	Definition	Notes	Inserted
Basalt	Plagioclase	3	Li			.138	.257	Experimental	Bindeman et al. 1998	Solid-Melt		08-DEC-2008
Basalt	Plagioclase	4	Be			.172	.576	Experimental	Bindeman et al. 1998	Solid-Melt		08-DEC-2008
Basalt	Plagioclase	5	B			.057	.898	Experimental	Bindeman et al. 1998	Solid-Melt		08-DEC-2008
Basalt	Plagioclase	9	F			.33	4.88	Experimental	Bindeman et al. 1998	Solid-Melt		08-DEC-2008
Basalt	Plagioclase	12	Mg			.028	.046	Experimental	Bindeman et al. 1998	Solid-Melt		08-DEC-2008
Basalt	Plagioclase	15	P			.065	.429	Experimental	Bindeman et al. 1998	Solid-Melt		08-DEC-2008
Basalt	Plagioclase	17	Cl			.427	1.575	Experimental	Bindeman et al. 1998	Solid-Melt		08-DEC-2008
Basalt	Plagioclase	19	K			.093	.186	Experimental	Bindeman et al. 1998	Solid-Melt		08-DEC-2008
Basalt	Plagioclase	21	Sc			.072	1.458	Experimental	Bindeman et al. 1998	Solid-Melt		08-DEC-2008
Basalt	Plagioclase	22	Ti			.055	.197	Experimental	Bindeman et al. 1998	Solid-Melt		08-DEC-2008
Basalt	Plagioclase	23	V			.01	.27	Experimental	Bindeman et al. 1998	Solid-Melt		08-DEC-2008
Basalt	Plagioclase	24	Cr			.029	.191	Experimental	Bindeman et al. 1998	Solid-Melt		08-DEC-2008
Basalt	Plagioclase	25	Mn			.025	.092	Experimental	Bindeman et al. 1998	Solid-Melt		08-DEC-2008
Basalt	Plagioclase	26	Fe			.098	1.1	Experimental	Bindeman et al. 1998	Solid-Melt		08-DEC-2008
Basalt	Plagioclase	27	Co			.09	1.03	Experimental	Bindeman et al. 1998	Solid-Melt		08-DEC-2008
Basalt	Plagioclase	28	Ni			.122	1.16	Experimental	Bindeman et al. 1998	Solid-Melt		08-DEC-2008
Basalt	Plagioclase	37	Rb			.021	.623	Experimental	Bindeman et al. 1998	Solid-Melt		08-DEC-2008
Basalt	Plagioclase	38	Sr			1.504	2.845	Experimental	Bindeman et al. 1998	Solid-Melt		12-DEC-2000
Basalt	Plagioclase	38	Sr			1.44	3.08	Experimental	Bindeman et al. 1998	Solid-Melt		08-DEC-2008
Basalt	Plagioclase	39	Y			.043	.282	Experimental	Bindeman et al. 1998	Solid-Melt		08-DEC-2008
Basalt	Plagioclase	39	Y			.023	.031	Experimental	Bindeman et al. 1998	Solid-Melt		12-DEC-2000
Basalt	Plagioclase	40	Zr			.0013	.0127	Experimental	Bindeman et al. 1998	Solid-Melt		08-DEC-2008
Basalt	Plagioclase	41	Nb			.002	.0925	Experimental	Bindeman et al. 1998	Solid-Melt		08-DEC-2008
Basalt	Plagioclase	55	Cs			.0626	.1091	Experimental	Bindeman et al. 1998	Solid-Melt		08-DEC-2008
Basalt	Plagioclase	56	Ba			.208	.692	Experimental	Bindeman et al. 1998	Solid-Melt		08-DEC-2008
Basalt	Plagioclase	56	Ba			.183	.504	Experimental	Bindeman et al. 1998	Solid-Melt		12-DEC-2000
Basalt	Plagioclase	57	La			.141	.258	Experimental	Bindeman et al. 1998	Solid-Melt		12-DEC-2000
Basalt	Plagioclase	57	La			.176	.263	Experimental	Bindeman et al. 1998	Solid-Melt		08-DEC-2008
Basalt	Plagioclase	58	Ce			.166	.233	Experimental	Bindeman et al. 1998	Solid-Melt		08-DEC-2008
Basalt	Plagioclase	59	Pr			.063	.142	Experimental	Bindeman et al. 1998	Solid-Melt		12-DEC-2000
Basalt	Plagioclase	59	Pr			.136	.282	Experimental	Bindeman et al. 1998	Solid-Melt		08-DEC-2008
Basalt	Plagioclase	60	Nd			.124	.276	Experimental	Bindeman et al. 1998	Solid-Melt		08-DEC-2008
Basalt	Plagioclase	60	Nd			.074	.168	Experimental	Bindeman et al. 1998	Solid-Melt		12-DEC-2000
Basalt	Plagioclase	62	Sm			.183	.285	Experimental	Bindeman et al. 1998	Solid-Melt		08-DEC-2008
Basalt	Plagioclase	62	Sm			.063	.106	Experimental	Bindeman et al. 1998	Solid-Melt		12-DEC-2000
Basalt	Plagioclase	63	Eu			.062	.094	Experimental	Bindeman et al. 1998	Solid-Melt		12-DEC-2000
Basalt	Plagioclase	63	Eu			.061	.616	Experimental	Bindeman et al. 1998	Solid-Melt		08-DEC-2008
Basalt	Plagioclase	64	Gd			.046	.05	Experimental	Bindeman et al. 1998	Solid-Melt		12-DEC-2000
Basalt	Plagioclase	66	Dy			.0293	.314	Experimental	Bindeman et al. 1998	Solid-Melt		12-DEC-2000
Basalt	Plagioclase	68	Er			.018	.0194	Experimental	Bindeman et al. 1998	Solid-Melt		12-DEC-2000
Basalt	Plagioclase	71	Lu			.0069	.0093	Experimental	Bindeman et al. 1998	Solid-Melt		12-DEC-2000
Basalt	Plagioclase	82	Pb			.431	.901	Experimental	Bindeman et al. 1998	Solid-Melt		08-DEC-2008
High Na-Al Basalt	Plagioclase	3	Li	.151	.002			Experimental	Blundy et al. 1998	Solid-Melt		08-DEC-2008
High Na-Al Basalt	Plagioclase	21	Sc					Experimental	Blundy et al. 1998	Solid-Melt		08-DEC-2008
High Na-Al Basalt	Plagioclase	22	Ti	.06	.005			Experimental	Blundy et al. 1998	Solid-Melt		08-DEC-2008
High Na-Al Basalt	Plagioclase	23	V					Experimental	Blundy et al. 1998	Solid-Melt		08-DEC-2008
High Na-Al Basalt	Plagioclase	31	Ga	.36	.08			Experimental	Blundy et al. 1998	Solid-Melt		08-DEC-2008
High Na-Al Basalt	Plagioclase	38	Sr	2.21	.02			Experimental	Blundy et al. 1998	Solid-Melt		08-DEC-2008
High Na-Al Basalt	Plagioclase	39	Y	.019	.005			Experimental	Blundy et al. 1998	Solid-Melt		08-DEC-2008
High Na-Al Basalt	Plagioclase	40	Zr	.006	.005			Experimental	Blundy et al. 1998	Solid-Melt		08-DEC-2008
High Na-Al Basalt	Plagioclase	41	Nb	.007	.006			Experimental	Blundy et al. 1998	Solid-Melt		08-DEC-2008
High Na-Al Basalt	Plagioclase	57	La	.151	.008			Experimental	Blundy et al. 1998	Solid-Melt		08-DEC-2008
High Na-Al Basalt	Plagioclase	58	Ce	.117	.014			Experimental	Blundy et al. 1998	Solid-Melt		08-DEC-2008
High Na-Al Basalt	Plagioclase	60	Nd	.081	.011			Experimental	Blundy et al. 1998	Solid-Melt		08-DEC-2008
High Na-Al Basalt	Plagioclase	62	Sm	.053	.012			Experimental	Blundy et al. 1998	Solid-Melt		08-DEC-2008
High Na-Al Basalt	Plagioclase	63	Eu	1.04	.11			Experimental	Blundy et al. 1998	Solid-Melt		08-DEC-2008
High Na-Al Basalt	Plagioclase	64	Gd	.045	.005			Experimental	Blundy et al. 1998	Solid-Melt		08-DEC-2008
High Na-Al Basalt	Plagioclase	68	Er	.012	.006			Experimental	Blundy et al. 1998	Solid-Melt		08-DEC-2008
High Na-Al Basalt	Plagioclase	70	Yb					Experimental	Blundy et al. 1998	Solid-Melt		08-DEC-2008
High Na-Al Basalt	Plagioclase	71	Lu	.0013	.009			Experimental	Blundy et al. 1998	Solid-Melt		08-DEC-2008
High Na-Al Basalt	Plagioclase	72	Hf	.01	.008			Experimental	Blundy et al. 1998	Solid-Melt		08-DEC-2008
High Na-Al Basalt	Plagioclase	73	Ta	.023	.01			Experimental	Blundy et al. 1998	Solid-Melt		08-DEC-2008
Basalt	Plagioclase	22	Ti	.038				Phenocryst-Matrix	Bougault & Hekinian 1974	Solid-Melt		12-DEC-2000
Basalt	Plagioclase	23	V	.1				Phenocryst-Matrix	Bougault & Hekinian 1974	Solid-Melt		12-DEC-2000
Basalt	Plagioclase	24	Cr	.02				Phenocryst-Matrix	Bougault & Hekinian 1974	Solid-Melt		12-DEC-2000
Basalt	Plagioclase	25	Mn	.07				Phenocryst-Matrix	Bougault & Hekinian 1974	Solid-Melt		12-DEC-2000
Basalt	Plagioclase	26	Fe	.1				Phenocryst-Matrix	Bougault & Hekinian 1974	Solid-Melt		12-DEC-2000
Basalt	Plagioclase	27	Co	.1				Phenocryst-Matrix	Bougault & Hekinian 1974	Solid-Melt		12-DEC-2000
Basalt	Plagioclase	28	Ni	.06				Phenocryst-Matrix	Bougault & Hekinian 1974	Solid-Melt		12-DEC-2000
Basalt	Plagioclase	29	Cu	.17				Phenocryst-Matrix	Bougault & Hekinian 1974	Solid-Melt		12-DEC-2000
Basalt	Plagioclase	30	Zn	.11				Phenocryst-Matrix	Bougault & Hekinian 1974	Solid-Melt		12-DEC-2000
Tholeiite	Plagioclase	37	Rb			.05	.1	Model	Cawthorn 1996	Solid-Melt		12-DEC-2000
Tholeiite	Plagioclase	38	Sr	2				Model	Cawthorn 1996	Solid-Melt		12-DEC-2000
Tholeiite	Plagioclase	58	Ce			.02	.06	Model	Cawthorn 1996	Solid-Melt		12-DEC-2000
Tholeiite	Plagioclase	60	Nd	.04				Model	Cawthorn 1996	Solid-Melt		12-DEC-2000
Tholeiite	Plagioclase	62	Sm	.02				Model	Cawthorn 1996	Solid-Melt		12-DEC-2000
Tholeiite	Plagioclase	63	Eu	1				Model	Cawthorn 1996	Solid-Melt		12-DEC-2000
Tholeiite	Plagioclase	70	Yb	.01				Model	Cawthorn 1996	Solid-Melt		12-DEC-2000
Basalt-Andesite	Plagioclase	3	Li	.3				Phenocryst-Matrix	Dostal et al. 1983	Solid-Melt		12-DEC-2000
Basalt-Andesite	Plagioclase	37	Rb	.2				Phenocryst-Matrix	Dostal et al. 1983	Solid-Melt		12-DEC-2000
Basalt-Andesite	Plagioclase	38	Sr	1.67				Phenocryst-Matrix	Dostal et al. 1983	Solid-Melt		12-DEC-2000
Basalt-Andesite	Plagioclase	58	Ce	.07				Phenocryst-Matrix	Dostal et al. 1983	Solid-Melt		12-DEC-2000
Basalt-Andesite	Plagioclase	62	Sm	.03				Phenocryst-Matrix	Dostal et al. 1983	Solid-Melt		12-DEC-2000
Basalt-Andesite	Plagioclase	63	Eu	.18				Phenocryst-Matrix	Dostal et al. 1983	Solid-Melt		12-DEC-2000
Basalt-Andesite	Plagioclase	65	Tb	.05				Phenocryst-Matrix	Dostal et al. 1983	Solid-Melt		12-DEC-2000
Basalt-Andesite	Plagioclase	70	Yb	.02				Phenocryst-Matrix	Dostal et al. 1983	Solid-Melt		12-DEC-2000
Basalt-Andesite	Plagioclase	72	Hf	.02				Phenocryst-Matrix	Dostal et al. 1983	Solid-Melt		12-DEC-2000
Basalt-Andesite	Plagioclase	90	Th	.01				Phenocryst-Matrix	Dostal et al. 1983	Solid-Melt		12-DEC-2000
Basalt-Andesite	Plagioclase	92	U	.01				Phenocryst-Matrix	Dostal et al. 1983	Solid-Melt		12-DEC-2000
Basalt-Andesite	Plagioclase	20	Ca			1.1	2.46	Experimental	Drake & Weill 1975	Solid-Melt		12-DEC-2000
Basalt-Andesite	Plagioclase	38	Sr			1.18	3.06	Experimental	Drake & Weill 1975	Solid-Melt		12-DEC-2000
Basalt-Andesite	Plagioclase	39	Y			.014	.032	Experimental	Drake & Weill 1975	Solid-Melt		12-DEC-2000
Basalt-Andesite	Plagioclase	56	Ba			.16	.56	Experimental	Drake & Weill 1975	Solid-Melt		12-DEC-2000
Basalt-Andesite	Plagioclase	57	La			.109	.227	Experimental	Drake & Weill 1975	Solid-Melt		12-DEC-2000
Basalt-Andesite	Plagioclase	58	Ce			.085	.138	Experimental	Drake & Weill 1975	Solid-Melt		12-DEC-2000
Basalt-Andesite	Plagioclase	60	Nd			.084	.114	Experimental	Drake & Weill 1975	Solid-Melt		12-DEC-2000
Basalt-Andesite	Plagioclase	62	Sm			.065	.083	Experimental	Drake & Weill 1975	Solid-Melt		12-DEC-2000
Basalt-Andesite	Plagioclase	63	Eu			.066	.078	Experimental	Drake & Weill 1975	Solid-Melt		12-DEC-2000
Basalt-Andesite	Plagioclase	64	Gd			.053	.054	Experimental	Drake & Weill 1975	Solid-Melt		12-DEC-2000
Basalt-Andesite	Plagioclase	66	Dy			.041	.052	Experimental	Drake & Weill 1975	Solid-Melt		12-DEC-2000
Basalt-Andesite	Plagioclase	68	Er			.035	.056	Experimental	Drake & Weill 1975	Solid-Melt		12-DEC-2000
Basalt-Andesite	Plagioclase	71	Lu			.031	.043	Experimental	Drake & Weill 1975	Solid-Melt		12-DEC-2000
Dacite	Plagioclase	11	Na			1.21	3.08	Phenocryst-Matrix	Dudas et al. 1971	Solid-Melt		12-DEC-2000
Dacite	Plagioclase	12	Mg			.032	.45	Phenocryst-Matrix	Dudas et al. 1971	Solid-Melt		12-DEC-2000
Dacite	Plagioclase	13	Al			.96	1.69	Phenocryst-Matrix	Dudas et al. 1971	Solid-Melt		12-DEC-2000
Dacite	Plagioclase	19	K			.16	1.6	Phenocryst-Matrix	Dudas et al. 1971	Solid-Melt		12-DEC-2000
Dacite	Plagioclase	20	Ca			1.8	4.9	Phenocryst-Matrix	Dudas et al. 1971	Solid-Melt		12-DEC-2000
Dacite	Plagioclase	21	Sc			.03	.197	Phenocryst-Matrix	Dudas et al. 1971	Solid-Melt		12-DEC-2000
Dacite	Plagioclase	24	Cr			.06	.67	Phenocryst-Matrix	Dudas et al. 1971	Solid-Melt		12-DEC-2000
Dacite	Plagioclase	25	Mn			.033	.31	Phenocryst-Matrix	Dudas et al. 1971	Solid-Melt		12-DEC-2000
Dacite	Plagioclase	27	Co			.055	.51	Phenocryst-Matrix	Dudas et al. 1971	Solid-Melt		12-DEC-2000
Dacite	Plagioclase	30	Zn			.26	.51	Phenocryst-Matrix	Dudas et al. 1971	Solid-Melt		12-DEC-2000
Dacite	Plagioclase	37	Rb			.06	.46	Phenocryst-Matrix	Dudas et al. 1971	Solid-Melt		12-DEC-2000
Dacite	Plagioclase	38	Sr			4.5	24.3	Phenocryst-Matrix	Dudas et al. 1971	Solid-Melt		12-DEC-2000
Dacite	Plagioclase	55	Cs			.03	.78	Phenocryst-Matrix	Dudas et al. 1971	Solid-Melt		12-DEC-2000
Dacite	Plagioclase	56	Ba			.34	1.43	Phenocryst-Matrix	Dudas et al. 1971	Solid-Melt		12-DEC-2000
Dacite	Plagioclase	57	La			.28	.49	Phenocryst-Matrix	Dudas et al. 1971	Solid-Melt		12-DEC-2000
Dacite	Plagioclase	58	Ce			.164	.4	Phenocryst-Matrix	Dudas et al. 1971	Solid-Melt		12-DEC-2000
Dacite	Plagioclase	60	Nd			.14	.29	Phenocryst-Matrix	Dudas et al. 1971	Solid-Melt		12-DEC-2000
Dacite	Plagioclase	62	Sm			.11	.168	Phenocryst-Matrix	Dudas et al. 1971	Solid-Melt		12-DEC-2000
Dacite	Plagioclase	63	Eu			.75	4.2	Phenocryst-Matrix	Dudas et al. 1971	Solid-Melt		12-DEC-2000
Dacite	Plagioclase	64	Gd			.11	.24	Phenocryst-Matrix	Dudas et al. 1971	Solid-Melt		12-DEC-2000
Dacite	Plagioclase	65	Tb			.12	.21	Phenocryst-Matrix	Dudas et al. 1971	Solid-Melt		12-DEC-2000
Dacite	Plagioclase	70	Yb			.07	.11	Phenocryst-Matrix	Dudas et al. 1971	Solid-Melt		12-DEC-2000
Dacite	Plagioclase	71	Lu			.06	.11	Phenocryst-Matrix	Dudas et al. 1971	Solid-Melt		12-DEC-2000
Dacite	Plagioclase	72	Hf			.07	.17	Phenocryst-Matrix	Dudas et al. 1971	Solid-Melt		12-DEC-2000
Dacite	Plagioclase	73	Ta			.027	.092	Phenocryst-Matrix	Dudas et al. 1971	Solid-Melt		12-DEC-2000
Dacite	Plagioclase	90	Th			.032	.088	Phenocryst-Matrix	Dudas et al. 1971	Solid-Melt		12-DEC-2000
Basalt-Andesite	Plagioclase	3	Li			.023	.85	Phenocryst-Matrix, Experimental	Dunn & Sen 1994	Solid-Melt		12-DEC-2000
Basalt-Andesite	Plagioclase	4	Be			.36	1.3	Phenocryst-Matrix, Experimental	Dunn & Sen 1994	Solid-Melt		12-DEC-2000
Basalt-Andesite	Plagioclase	22	Ti			.04	.057	Phenocryst-Matrix, Experimental	Dunn & Sen 1994	Solid-Melt		12-DEC-2000
Basalt-Andesite	Plagioclase	23	V			.022	.032	Phenocryst-Matrix, Experimental	Dunn & Sen 1994	Solid-Melt		12-DEC-2000
Basalt-Andesite	Plagioclase	24	Cr	.075				Phenocryst-Matrix, Experimental	Dunn & Sen 1994	Solid-Melt		12-DEC-2000
Basalt-Andesite	Plagioclase	37	Rb			.008	.056	Phenocryst-Matrix, Experimental	Dunn & Sen 1994	Solid-Melt		12-DEC-2000
Basalt-Andesite	Plagioclase	38	Sr			1.4	3.5	Phenocryst-Matrix, Experimental	Dunn & Sen 1994	Solid-Melt		12-DEC-2000
Basalt-Andesite	Plagioclase	39	Y			.01	.038	Phenocryst-Matrix, Experimental	Dunn & Sen 1994	Solid-Melt		12-DEC-2000
Basalt-Andesite	Plagioclase	40	Zr	.0009				Phenocryst-Matrix, Experimental	Dunn & Sen 1994	Solid-Melt		12-DEC-2000
Basalt-Andesite	Plagioclase	41	Nb			.008	.045	Phenocryst-Matrix, Experimental	Dunn & Sen 1994	Solid-Melt		12-DEC-2000
Basalt-Andesite	Plagioclase	42	Mo	.39				Phenocryst-Matrix, Experimental	Dunn & Sen 1994	Solid-Melt		12-DEC-2000
Basalt-Andesite	Plagioclase	55	Cs			.022	.067	Phenocryst-Matrix, Experimental	Dunn & Sen 1994	Solid-Melt		12-DEC-2000
Basalt-Andesite	Plagioclase	56	Ba			.38	1.45	Phenocryst-Matrix, Experimental	Dunn & Sen 1994	Solid-Melt		12-DEC-2000
Basalt-Andesite	Plagioclase	57	La			.075	.18	Phenocryst-Matrix, Experimental	Dunn & Sen 1994	Solid-Melt		12-DEC-2000
Basalt-Andesite	Plagioclase	58	Ce			.062	.14	Phenocryst-Matrix, Experimental	Dunn & Sen 1994	Solid-Melt		12-DEC-2000
Basalt-Andesite	Plagioclase	59	Pr			.035	.13	Phenocryst-Matrix, Experimental	Dunn & Sen 1994	Solid-Melt		12-DEC-2000
Basalt-Andesite	Plagioclase	60	Nd			.026	.12	Phenocryst-Matrix, Experimental	Dunn & Sen 1994	Solid-Melt		12-DEC-2000
Basalt-Andesite	Plagioclase	62	Sm			.017	.083	Phenocryst-Matrix, Experimental	Dunn & Sen 1994	Solid-Melt		12-DEC-2000
Basalt-Andesite	Plagioclase	63	Eu			.48	.79	Phenocryst-Matrix, Experimental	Dunn & Sen 1994	Solid-Melt		12-DEC-2000
Basalt-Andesite	Plagioclase	64	Gd			.016	.067	Phenocryst-Matrix	Dunn & Sen 1994	Solid-Melt		12-DEC-2000
Basalt-Andesite	Plagioclase	65	Tb			.04	.061	Phenocryst-Matrix, Experimental	Dunn & Sen 1994	Solid-Melt		12-DEC-2000
Basalt-Andesite	Plagioclase	66	Dy			.011	.034	Phenocryst-Matrix, Experimental	Dunn & Sen 1994	Solid-Melt		12-DEC-2000
Basalt-Andesite	Plagioclase	68	Er			.005	.019	Phenocryst-Matrix, Experimental	Dunn & Sen 1994	Solid-Melt		12-DEC-2000
Basalt-Andesite	Plagioclase	70	Yb			.004	.014	Phenocryst-Matrix, Experimental	Dunn & Sen 1994	Solid-Melt		12-DEC-2000
Basalt-Andesite	Plagioclase	73	Ta			.027	.11	Phenocryst-Matrix, Experimental	Dunn & Sen 1994	Solid-Melt		12-DEC-2000
Basalt-Andesite	Plagioclase	82	Pb			.18	1.07	Phenocryst-Matrix, Experimental	Dunn & Sen 1994	Solid-Melt		12-DEC-2000
Basalt-Andesite	Plagioclase	90	Th			.13	.19	Phenocryst-Matrix, Experimental	Dunn & Sen 1994	Solid-Melt		12-DEC-2000
Basalt-Andesite	Plagioclase	92	U			.051	.34	Phenocryst-Matrix, Experimental	Dunn & Sen 1994	Solid-Melt		12-DEC-2000
Andesite	Plagioclase	25	Mn				.038	Phenocryst-Matrix	Ewart & Griffin 1994	Solid-Melt		12-DEC-2000
Andesite	Plagioclase	26	Fe	.19				Phenocryst-Matrix	Ewart & Griffin 1994	Solid-Melt		12-DEC-2000
Andesite	Plagioclase	29	Cu	.37				Phenocryst-Matrix	Ewart & Griffin 1994	Solid-Melt		12-DEC-2000
Andesite	Plagioclase	30	Zn	.17				Phenocryst-Matrix	Ewart & Griffin 1994	Solid-Melt		12-DEC-2000
Andesite	Plagioclase	31	Ga	1.5				Phenocryst-Matrix	Ewart & Griffin 1994	Solid-Melt		12-DEC-2000
Andesite	Plagioclase	33	As				.18	Phenocryst-Matrix	Ewart & Griffin 1994	Solid-Melt		12-DEC-2000
Andesite	Plagioclase	37	Rb	.16				Phenocryst-Matrix	Ewart & Griffin 1994	Solid-Melt		12-DEC-2000
Andesite	Plagioclase	38	Sr	5.28				Phenocryst-Matrix	Ewart & Griffin 1994	Solid-Melt		12-DEC-2000
Andesite	Plagioclase	39	Y				.066	Phenocryst-Matrix	Ewart & Griffin 1994	Solid-Melt		12-DEC-2000
Andesite	Plagioclase	40	Zr	.15				Phenocryst-Matrix	Ewart & Griffin 1994	Solid-Melt		12-DEC-2000
Andesite	Plagioclase	41	Nb				1.3	Phenocryst-Matrix	Ewart & Griffin 1994	Solid-Melt		12-DEC-2000
Andesite	Plagioclase	56	Ba	.56				Phenocryst-Matrix	Ewart & Griffin 1994	Solid-Melt		12-DEC-2000
Andesite	Plagioclase	82	Pb	.61				Phenocryst-Matrix	Ewart & Griffin 1994	Solid-Melt		12-DEC-2000
Dacite	Plagioclase	25	Mn	.17				Phenocryst-Matrix	Ewart & Griffin 1994	Solid-Melt		12-DEC-2000
Dacite	Plagioclase	26	Fe	.47				Phenocryst-Matrix	Ewart & Griffin 1994	Solid-Melt		12-DEC-2000
Dacite	Plagioclase	28	Ni	1.5				Phenocryst-Matrix	Ewart & Griffin 1994	Solid-Melt		12-DEC-2000
Dacite	Plagioclase	29	Cu	1.5				Phenocryst-Matrix	Ewart & Griffin 1994	Solid-Melt		12-DEC-2000
Dacite	Plagioclase	30	Zn	.82				Phenocryst-Matrix	Ewart & Griffin 1994	Solid-Melt		12-DEC-2000
Dacite	Plagioclase	31	Ga	3.2				Phenocryst-Matrix	Ewart & Griffin 1994	Solid-Melt		12-DEC-2000
Dacite	Plagioclase	32	Ge				1.2	Phenocryst-Matrix	Ewart & Griffin 1994	Solid-Melt		12-DEC-2000
Dacite	Plagioclase	37	Rb	.24				Phenocryst-Matrix	Ewart & Griffin 1994	Solid-Melt		12-DEC-2000
Dacite	Plagioclase	38	Sr	10.7				Phenocryst-Matrix	Ewart & Griffin 1994	Solid-Melt		12-DEC-2000
Dacite	Plagioclase	39	Y	.51				Phenocryst-Matrix	Ewart & Griffin 1994	Solid-Melt		12-DEC-2000
Dacite	Plagioclase	40	Zr	.55				Phenocryst-Matrix	Ewart & Griffin 1994	Solid-Melt		12-DEC-2000
Dacite	Plagioclase	41	Nb				2.5	Phenocryst-Matrix	Ewart & Griffin 1994	Solid-Melt		12-DEC-2000
Dacite	Plagioclase	56	Ba	1.05				Phenocryst-Matrix	Ewart & Griffin 1994	Solid-Melt		12-DEC-2000
Dacite	Plagioclase	82	Pb	1.3				Phenocryst-Matrix	Ewart & Griffin 1994	Solid-Melt		12-DEC-2000
High Silica Rhyolite	Plagioclase	25	Mn			.09	.5	Phenocryst-Matrix	Ewart & Griffin 1994	Solid-Melt		12-DEC-2000
High Silica Rhyolite	Plagioclase	26	Fe			.12	.28	Phenocryst-Matrix	Ewart & Griffin 1994	Solid-Melt		12-DEC-2000
High Silica Rhyolite	Plagioclase	28	Ni				.3	Phenocryst-Matrix	Ewart & Griffin 1994	Solid-Melt		12-DEC-2000
High Silica Rhyolite	Plagioclase	29	Cu			.5	1.4	Phenocryst-Matrix	Ewart & Griffin 1994	Solid-Melt		12-DEC-2000
High Silica Rhyolite	Plagioclase	30	Zn			.12	.23	Phenocryst-Matrix	Ewart & Griffin 1994	Solid-Melt		12-DEC-2000
High Silica Rhyolite	Plagioclase	31	Ga			.59	1.7	Phenocryst-Matrix	Ewart & Griffin 1994	Solid-Melt		12-DEC-2000
High Silica Rhyolite	Plagioclase	33	As			.02	.12	Phenocryst-Matrix	Ewart & Griffin 1994	Solid-Melt		12-DEC-2000
High Silica Rhyolite	Plagioclase	37	Rb			.011	.029	Phenocryst-Matrix	Ewart & Griffin 1994	Solid-Melt		12-DEC-2000
High Silica Rhyolite	Plagioclase	38	Sr			4.04	12.2	Phenocryst-Matrix	Ewart & Griffin 1994	Solid-Melt		12-DEC-2000
High Silica Rhyolite	Plagioclase	39	Y			.022	.084	Phenocryst-Matrix	Ewart & Griffin 1994	Solid-Melt		12-DEC-2000
High Silica Rhyolite	Plagioclase	40	Zr			.036	.16	Phenocryst-Matrix	Ewart & Griffin 1994	Solid-Melt		12-DEC-2000
High Silica Rhyolite	Plagioclase	41	Nb			.07	.27	Phenocryst-Matrix	Ewart & Griffin 1994	Solid-Melt		12-DEC-2000
High Silica Rhyolite	Plagioclase	56	Ba			1	1.8	Phenocryst-Matrix	Ewart & Griffin 1994	Solid-Melt		12-DEC-2000
High Silica Rhyolite	Plagioclase	82	Pb			.35	.97	Phenocryst-Matrix	Ewart & Griffin 1994	Solid-Melt		12-DEC-2000
Leucitite	Plagioclase	25	Mn				.013	Phenocryst-Matrix	Ewart & Griffin 1994	Solid-Melt		12-DEC-2000
Leucitite	Plagioclase	26	Fe	.04				Phenocryst-Matrix	Ewart & Griffin 1994	Solid-Melt		12-DEC-2000
Leucitite	Plagioclase	28	Ni				.27	Phenocryst-Matrix	Ewart & Griffin 1994	Solid-Melt		12-DEC-2000
Leucitite	Plagioclase	29	Cu	.034				Phenocryst-Matrix	Ewart & Griffin 1994	Solid-Melt		12-DEC-2000
Leucitite	Plagioclase	30	Zn	.035				Phenocryst-Matrix	Ewart & Griffin 1994	Solid-Melt		12-DEC-2000
Leucitite	Plagioclase	31	Ga	.56				Phenocryst-Matrix	Ewart & Griffin 1994	Solid-Melt		12-DEC-2000
Leucitite	Plagioclase	33	As	.056				Phenocryst-Matrix	Ewart & Griffin 1994	Solid-Melt		12-DEC-2000
Leucitite	Plagioclase	37	Rb	.11				Phenocryst-Matrix	Ewart & Griffin 1994	Solid-Melt		12-DEC-2000
Leucitite	Plagioclase	38	Sr	1.39				Phenocryst-Matrix	Ewart & Griffin 1994	Solid-Melt		12-DEC-2000
Leucitite	Plagioclase	39	Y				.05	Phenocryst-Matrix	Ewart & Griffin 1994	Solid-Melt		12-DEC-2000
Leucitite	Plagioclase	40	Zr	.073				Phenocryst-Matrix	Ewart & Griffin 1994	Solid-Melt		12-DEC-2000
Leucitite	Plagioclase	41	Nb				.033	Phenocryst-Matrix	Ewart & Griffin 1994	Solid-Melt		12-DEC-2000
Leucitite	Plagioclase	56	Ba	.2				Phenocryst-Matrix	Ewart & Griffin 1994	Solid-Melt		12-DEC-2000
Leucitite	Plagioclase	82	Pb	.047				Phenocryst-Matrix	Ewart & Griffin 1994	Solid-Melt		12-DEC-2000
Low Silica Rhyolite	Plagioclase	25	Mn			.11	.19	Phenocryst-Matrix	Ewart & Griffin 1994	Solid-Melt		12-DEC-2000
Low Silica Rhyolite	Plagioclase	26	Fe			.21	.34	Phenocryst-Matrix	Ewart & Griffin 1994	Solid-Melt		12-DEC-2000
Low Silica Rhyolite	Plagioclase	28	Ni			.7	1.1	Phenocryst-Matrix	Ewart & Griffin 1994	Solid-Melt		12-DEC-2000
Low Silica Rhyolite	Plagioclase	29	Cu			.41	1.2	Phenocryst-Matrix	Ewart & Griffin 1994	Solid-Melt		12-DEC-2000
Low Silica Rhyolite	Plagioclase	30	Zn			.24	.49	Phenocryst-Matrix	Ewart & Griffin 1994	Solid-Melt		12-DEC-2000
Low Silica Rhyolite	Plagioclase	31	Ga			1.26	2.3	Phenocryst-Matrix	Ewart & Griffin 1994	Solid-Melt		12-DEC-2000
